instances,features,targets,sillhouette,unbalanced,n_binary_features,majority_class_size,minority_class_size,features_with_na,missing_values,overlap,f1_score
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.8,0.9428866914514517
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,0.9,0.9419862712181596
5473,10,5,-0.338748353554,0.273678942628,0,4913,28,0,0,1.0,0.9414401594412524
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.0,0.7849908675912901
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.1,0.7816479905018512
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.2,0.7818164647728945
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.3,0.7810580641686454
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.4,0.7809521545648742
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.5,0.7813203005385365
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.6,0.7816909377359202
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.7,0.7833426240148756
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.8,0.7832942538643018
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,0.9,0.780638862894141
1885,136,7,0.037507616484,0.422428732237,125,1490,4,0,0,1.0,0.7806741829299401
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.0,0.7583614485118103
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.1,0.7532589041001573
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.2,0.7538036824197947
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.3,0.7573888984317402
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.4,0.7562018843879847
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.5,0.7537816905685942
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.6,0.7537397950940818
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.7,0.7535652469586803
1885,136,7,0.048874262773699995,0.492889036466,125,1429,39,0,0,0.8,0.7545121262057165
